symbol,side,entry_px,exit_px,qty,pnl,outcome,entry_ts,exit_ts
BNBUSDT,BUY,637.7437679999999,638.7447179999999,0.1,0.1001,TP,1750716750000,1750716870000
BNBUSDT,BUY,637.983792,638.984742,0.1,0.1001,TP,1750716930000,1750716990000
BNBUSDT,BUY,639.2839220000001,640.2848720000001,0.1,0.1001,TP,1750717065000,1750717470000
BNBUSDT,BUY,641.294123,642.295073,0.1,0.1001,TP,1750717545000,1750717830000
BNBUSDT,BUY,641.824176,640.155926,0.1,-0.1668,SL,1750717875000,1750718190000
BNBUSDT,BUY,640.214015,638.5457650000001,0.1,-0.1668,SL,1750718205000,1750718595000
BNBUSDT,BUY,639.2139149999999,640.2148649999999,0.1,0.1001,TP,1750718610000,1750718955000
BNBUSDT,BUY,639.66396,640.66491,0.1,0.1001,TP,1750719030000,1750719450000
BNBUSDT,BUY,640.704064,639.0358140000001,0.1,-0.1668,SL,1750719570000,1750726050000
BNBUSDT,SELL,639.0060930000001,638.0051430000001,0.1,0.1001,TP,1750726110000,1750726230000
BNBUSDT,SELL,638.446149,637.445199,0.1,0.1001,TP,1750726290000,1750726950000
BNBUSDT,SELL,637.556238,639.224488,0.1,-0.1668,SL,1750727010000,1750729770000
BNBUSDT,SELL,639.2260709999999,638.225121,0.1,0.1001,TP,1750729785000,1750730790000
BNBUSDT,SELL,637.43625,636.4353,0.1,0.1001,TP,1750731090000,1750731570000
BNBUSDT,SELL,636.596334,638.2645839999999,0.1,-0.1668,SL,1750731630000,1750732350000
BNBUSDT,SELL,638.1661770000001,639.834427,0.1,-0.1668,SL,1750732365000,1750740630000
BNBUSDT,BUY,639.2239159999999,640.2248659999999,0.1,0.1001,TP,1750740870000,1750742070000
BNBUSDT,BUY,640.944088,641.945038,0.1,0.1001,TP,1750742190000,1750744830000
BNBUSDT,BUY,641.96419,640.2959400000001,0.1,-0.1668,SL,1750744875000,1750749015000
BNBUSDT,BUY,640.744068,639.075818,0.1,-0.1668,SL,1750749030000,1750750350000
BNBUSDT,BUY,639.323926,637.6556760000001,0.1,-0.1668,SL,1750750365000,1750752510000
BNBUSDT,SELL,638.106183,637.105233,0.1,0.1001,TP,1750752570000,1750753110000
BNBUSDT,SELL,637.456248,639.1244979999999,0.1,-0.1668,SL,1750753170000,1750756050000
BNBUSDT,SELL,638.906103,640.574353,0.1,-0.1668,SL,1750756065000,1750757190000
BNBUSDT,SELL,640.455948,639.454998,0.1,0.1001,TP,1750757205000,1750758450000
BNBUSDT,BUY,639.473941,637.805691,0.1,-0.1668,SL,1750758465000,1750759590000
BNBUSDT,SELL,637.876206,636.875256,0.1,0.1001,TP,1750759890000,1750761810000
BNBUSDT,SELL,636.4463489999999,638.1145989999999,0.1,-0.1668,SL,1750762005000,1750764690000
BNBUSDT,SELL,637.7662170000001,636.7652670000001,0.1,0.1001,TP,1750764705000,1750765110000
BNBUSDT,SELL,636.7863150000001,638.454565,0.1,-0.1668,SL,1750765170000,1750766490000
BNBUSDT,BUY,638.6238559999999,639.6248059999999,0.1,0.1001,TP,1750766910000,1750770030000
BNBUSDT,BUY,639.533947,637.8656970000001,0.1,-0.1668,SL,1750770090000,1750771995000
BNBUSDT,BUY,638.313825,639.3147749999999,0.1,0.1001,TP,1750772010000,1750772310000
BNBUSDT,BUY,639.133907,640.134857,0.1,0.1001,TP,1750772370000,1750773630000
BNBUSDT,BUY,639.823976,640.824926,0.1,0.1001,TP,1750773690000,1750774830000
BNBUSDT,BUY,640.6640600000001,638.9958100000001,0.1,-0.1668,SL,1750774890000,1750779555000
BNBUSDT,BUY,639.2939230000001,640.294873,0.1,0.1001,TP,1750779570000,1750781850000
BNBUSDT,BUY,640.184012,641.184962,0.1,0.1001,TP,1750781910000,1750783410000
BNBUSDT,BUY,642.614255,643.615205,0.1,0.1001,TP,1750783485000,1750784370000
BNBUSDT,BUY,643.0042940000001,641.3360440000001,0.1,-0.1668,SL,1750784430000,1750785870000
BNBUSDT,BUY,641.434137,642.435087,0.1,0.1001,TP,1750785885000,1750787190000
BNBUSDT,BUY,642.684262,641.016012,0.1,-0.1668,SL,1750787370000,1750794390000
BNBUSDT,SELL,640.9758959999999,642.6441459999999,0.1,-0.1668,SL,1750794510000,1750796430000
BNBUSDT,SELL,642.685725,644.353975,0.1,-0.1668,SL,1750796445000,1750812930000
BNBUSDT,BUY,644.224416,642.5561660000001,0.1,-0.1668,SL,1750812990000,1750814475000
BNBUSDT,BUY,643.114305,644.1152549999999,0.1,0.1001,TP,1750814490000,1750815570000
BNBUSDT,BUY,644.9844919999999,643.316242,0.1,-0.1668,SL,1750815705000,1750820550000
BNBUSDT,BUY,643.2343169999999,644.2352669999999,0.1,0.1001,TP,1750820565000,1750821930000
BNBUSDT,BUY,645.1545090000001,646.1554590000001,0.1,0.1001,TP,1750821990000,1750822470000
BNBUSDT,BUY,645.804574,646.805524,0.1,0.1001,TP,1750822530000,1750822590000
BNBUSDT,BUY,648.914885,647.2466350000001,0.1,-0.1668,SL,1750822635000,1750822950000
BNBUSDT,BUY,646.754669,645.0864190000001,0.1,-0.1668,SL,1750822965000,1750823070000
BNBUSDT,BUY,646.3746309999999,647.3755809999999,0.1,0.1001,TP,1750823085000,1750823190000
BNBUSDT,BUY,647.954789,648.955739,0.1,0.1001,TP,1750823235000,1750823310000
BNBUSDT,BUY,650.185012,648.5167620000001,0.1,-0.1668,SL,1750823385000,1750823490000
BNBUSDT,BUY,648.944888,647.276638,0.1,-0.1668,SL,1750823505000,1750823790000
BNBUSDT,BUY,647.224716,648.2256659999999,0.1,0.1001,TP,1750823805000,1750824030000
BNBUSDT,BUY,649.024896,650.025846,0.1,0.1001,TP,1750824105000,1750824390000
BNBUSDT,BUY,651.0050940000001,649.3368440000002,0.1,-0.1668,SL,1750824450000,1750824630000
BNBUSDT,BUY,648.554849,646.886599,0.1,-0.1668,SL,1750824645000,1750825110000
BNBUSDT,SELL,645.625431,644.6244810000001,0.1,0.1001,TP,1750825170000,1750826730000
BNBUSDT,SELL,645.225471,644.224521,0.1,0.1001,TP,1750826790000,1750828650000
BNBUSDT,SELL,644.195574,645.8638239999999,0.1,-0.1668,SL,1750828710000,1750836210000
BNBUSDT,SELL,645.63543,644.63448,0.1,0.1001,TP,1750836225000,1750838130000
BNBUSDT,SELL,644.965497,643.964547,0.1,0.1001,TP,1750838250000,1750839570000
BNBUSDT,SELL,644.13558,643.13463,0.1,0.1001,TP,1750839630000,1750840230000
BNBUSDT,SELL,643.275666,644.943916,0.1,-0.1668,SL,1750840290000,1750842495000
BNBUSDT,SELL,644.0555880000001,643.0546380000001,0.1,0.1001,TP,1750842510000,1750844250000
BNBUSDT,SELL,642.875706,641.874756,0.1,0.1001,TP,1750844325000,1750844430000
BNBUSDT,SELL,642.015792,643.684042,0.1,-0.1668,SL,1750844550000,1750846455000
BNBUSDT,SELL,643.445649,645.113899,0.1,-0.1668,SL,1750846470000,1750849110000
BNBUSDT,BUY,645.574551,646.575501,0.1,0.1001,TP,1750849290000,1750851810000
BNBUSDT,BUY,647.5047440000001,645.8364940000001,0.1,-0.1668,SL,1750851870000,1750853070000
BNBUSDT,BUY,645.944588,646.9455379999999,0.1,0.1001,TP,1750853085000,1750854210000
BNBUSDT,BUY,646.984692,645.316442,0.1,-0.1668,SL,1750854270000,1750856655000
BNBUSDT,BUY,645.774571,646.775521,0.1,0.1001,TP,1750856670000,1750857270000
BNBUSDT,BUY,646.894683,645.226433,0.1,-0.1668,SL,1750857345000,1750858770000
BNBUSDT,BUY,645.774571,646.775521,0.1,0.1001,TP,1750858785000,1750859010000
BNBUSDT,BUY,647.36473,645.6964800000001,0.1,-0.1668,SL,1750859085000,1750860930000
BNBUSDT,BUY,645.814575,646.815525,0.1,0.1001,TP,1750860945000,1750862430000
BNBUSDT,BUY,646.784672,645.1164220000001,0.1,-0.1668,SL,1750862475000,1750863810000
BNBUSDT,SELL,644.705523,643.704573,0.1,0.1001,TP,1750863885000,1750864815000
BNBUSDT,SELL,643.9356,642.93465,0.1,0.1001,TP,1750864890000,1750865550000
BNBUSDT,SELL,642.225771,643.894021,0.1,-0.1668,SL,1750865685000,1750868130000
BNBUSDT,SELL,643.905603,642.904653,0.1,0.1001,TP,1750868145000,1750869390000
BNBUSDT,SELL,643.575636,642.574686,0.1,0.1001,TP,1750869450000,1750870050000
BNBUSDT,SELL,642.315762,643.9840119999999,0.1,-0.1668,SL,1750870230000,1750871670000
BNBUSDT,BUY,644.224416,645.225366,0.1,0.1001,TP,1750871850000,1750872270000
